name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-12,88.9,75.2,81.5,105.1,75.2,88.6,77.2,87.3,0.112,100,41.67,rain,0,0,14.3,10.4,125.1,1012.4,50.1,6.3,247.2,21.3,9,60,2025-09-12T05:55:52,2025-09-12T18:08:33,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-13,89.6,75.2,80.2,108.1,75.2,84.6,76.6,89.1,0.139,100,58.33,rain,0,0,17.7,12.8,359.8,1011.9,54,5.9,248.6,21.5,9,60,2025-09-13T05:55:48,2025-09-13T18:07:54,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-14,86,75.2,79.2,99.4,75.2,83.1,76.7,92.2,0.155,100,54.17,rain,0,0,21,11.4,100.8,1011.9,55,6.1,214.9,18.6,8,60,2025-09-14T05:55:44,2025-09-14T18:07:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-15,89.6,77,81.1,105.2,77,85.9,76.8,87.4,0.312,100,58.33,rain,0,0,19.5,11.4,101.5,1012.2,50.5,6.2,251,21.7,8,60,2025-09-15T05:55:40,2025-09-15T18:06:37,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-16,86,77,80.2,99.4,77,84.8,77.1,90.5,0.234,100,70.83,rain,0,0,17,8.1,112,1011.2,57.1,5.9,253.6,21.7,8,60,2025-09-16T05:55:36,2025-09-16T18:05:58,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-17,87.8,75.2,81.4,105.1,75.2,88.5,77.6,88.7,0.064,100,25,rain,0,0,17.4,16.1,121.9,1010.6,59.4,6.2,270,23.2,9,60,2025-09-17T05:55:32,2025-09-17T18:05:19,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-18,91.4,77,81.5,105.1,77,87.5,77.2,87.7,0.004,100,4.17,rain,0,0,15.7,12.8,109.8,1011,57.1,6.2,251.9,21.7,9,60,2025-09-18T05:55:29,2025-09-18T18:04:40,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-19,89.6,75.2,82.6,105.2,75.2,90.7,77.4,85.4,0.06,100,41.67,rain,0,0,15,9.2,124.7,1012.4,58.3,6.2,267.3,23.1,9,60,2025-09-19T05:55:25,2025-09-19T18:04:01,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-20,91.4,77,83.4,110.9,77,92,77.9,84.4,0.084,100,41.67,rain,0,0,19.5,11.4,126.2,1013.3,41.7,6.2,259.1,22.5,9,30,2025-09-20T05:55:21,2025-09-20T18:03:22,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-21,89.6,77,83.3,105.2,77,91.3,77.1,82.5,0.012,100,12.5,rain,0,0,20.6,13.9,119.7,1012.5,42.2,6.2,278.2,24.2,9,30,2025-09-21T05:55:17,2025-09-21T18:02:43,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-22,89.6,75.2,81.6,102.5,75.2,87.5,76.9,86.3,0.044,100,33.33,rain,0,0,19.2,11.4,114.1,1011.6,42,6.1,267.5,23.1,9,60,2025-09-22T05:55:14,2025-09-22T18:02:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-23,86,77,79,101.9,77,81,77,93.7,0.228,100,50,rain,0,0,24.2,13.9,101.7,1011.9,51.6,6.3,209.6,18.2,7,60,2025-09-23T05:55:10,2025-09-23T18:01:26,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-24,89.6,77,81.9,105.2,77,88.9,77.4,86.7,0,0,0,,0,0,21,13.9,125.4,1013.7,53.2,6.3,271.5,23.7,9,30,2025-09-24T05:55:07,2025-09-24T18:00:47,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-25,89.6,77,83,102.5,77,89.8,76.8,82.4,0,0,0,,0,0,21.5,13.9,127.6,1014,35.7,6.3,287,24.8,10,30,2025-09-25T05:55:04,2025-09-25T18:00:09,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-26,91.4,77,82.1,105.2,77,87.6,77.3,86.3,0.028,100,8.33,rain,0,0,20.4,11.4,116,1012.6,39.6,6.2,272.1,23.6,10,60,2025-09-26T05:55:01,2025-09-26T17:59:30,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-27,89.6,77,82.4,105.2,77,89.5,77.1,84.7,0.044,100,25,rain,0,0,19.2,12.8,127.9,1011.8,37.9,6.2,262.8,22.7,9,30,2025-09-27T05:54:58,2025-09-27T17:58:53,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-28,89.6,77,82.6,102.5,77,89.4,76.8,83.4,0.108,100,29.17,rain,0,0,24.2,13.9,125.1,1013.3,44,6.2,250.2,21.6,8,60,2025-09-28T05:54:55,2025-09-28T17:58:15,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-29,89.6,77,80.5,102.1,77,83.8,75.9,86.7,0.144,100,45.83,rain,0,0,21,11.4,113.2,1013.8,57.5,6.1,227.3,19.7,8,60,2025-09-29T05:54:53,2025-09-29T17:57:37,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-09-30,89.6,75.2,82.3,105.2,75.2,89.7,77.1,85,0.024,100,25,rain,0,0,16.8,11.4,112.6,1013.1,55.1,6.5,260.3,22.5,9,60,2025-09-30T05:54:50,2025-09-30T17:57:00,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-01,91.4,75.2,83,107.8,75.2,90.3,76.7,82.3,0,0,0,,0,0,17.2,10.3,117.4,1013.2,35.9,6.2,285.4,24.7,10,60,2025-10-01T05:54:48,2025-10-01T17:56:23,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-02,91.4,75.2,82.6,105.2,75.2,90.2,76.3,82.3,0,0,0,,0,0,13.9,10.3,137.4,1012.8,48.6,6.2,283.9,24.3,10,60,2025-10-02T05:54:47,2025-10-02T17:55:46,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-03,91.4,73.4,80.8,107.8,73.4,85.8,76.1,86.4,0.016,100,16.67,rain,0,0,13.4,10.3,131.6,1011.3,52.2,6.2,276.5,24.1,9,60,2025-10-03T05:54:45,2025-10-03T17:55:10,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-04,91.4,75.2,82,107.8,75.2,88.7,76.5,84.3,0.012,100,12.5,rain,0,0,18.3,9.2,137.6,1010.9,48,6.2,273.1,23.7,10,60,2025-10-04T05:54:44,2025-10-04T17:54:34,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-05,91.4,73.4,81.5,105.1,73.4,87.7,75.9,84,0,0,0,,0,0,17.7,12.8,191.5,1011.8,52.8,6.2,280.7,24.2,9,60,2025-10-05T05:54:43,2025-10-05T17:53:59,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-06,91.4,75.2,82.7,105.1,75.2,89.4,76,81.4,0,0,0,rain,0,0,15.2,11.4,128.6,1010.6,47,6.2,280.9,24.3,9,60,2025-10-06T05:54:43,2025-10-06T17:53:24,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-07,89.6,77,80.6,98.2,77,85.1,75.4,84.8,0.19,100,16.67,rain,0,0,22.4,8.1,113.9,1010.7,55,6,224.7,19.4,8,60,2025-10-07T05:54:43,2025-10-07T17:52:49,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-08,89.6,75.2,80.4,105.2,75.2,85.1,76.5,88.5,0.229,100,45.83,rain,0,0,16.6,11.4,260.3,1010.6,58.9,6.2,234.5,20.1,9,60,2025-10-08T05:54:43,2025-10-08T17:52:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-09,91.4,75.2,82.8,107.8,75.2,91.3,77.5,84.9,0.052,100,20.83,rain,0,0,22.8,10.3,152.3,1011.2,60.8,6.2,265.6,22.9,9,60,2025-10-09T05:54:44,2025-10-09T17:51:41,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-10,86,77,81.4,99.4,77,87.9,76.9,86.5,0.128,100,58.33,rain,0,0,22.8,11.4,134.7,1012.5,56,6,229.3,19.7,8,60,2025-10-10T05:54:45,2025-10-10T17:51:08,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-11,89.6,77,81.3,105.2,77,87.2,77.1,87.6,0.135,100,41.67,rain,0,0,21.9,13.9,110.6,1011.6,54.7,6.1,217.3,18.9,8,60,2025-10-11T05:54:46,2025-10-11T17:50:35,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-12,87.8,75.2,80.8,102.4,75.2,86.5,76.9,88.7,0.092,100,58.33,rain,0,0,21,9.2,117.1,1010.4,51.8,5.8,259.1,22.5,9,60,2025-10-12T05:54:48,2025-10-12T17:50:03,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-13,86,75.2,77.9,99.4,75.2,80.3,75.6,92.9,0.295,100,83.33,rain,0,0,21.3,9.2,106.1,1010.2,60.7,5.8,211,18.3,8,60,2025-10-13T05:54:51,2025-10-13T17:49:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-14,89.6,75.2,81.6,105.2,75.2,88.1,76,83.5,0.23,100,50,rain,0,0,16.3,10.3,118.4,1009.6,55.6,6.2,197.8,17,6,30,2025-10-14T05:54:54,2025-10-14T17:49:00,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-15,87.8,77,82,102.4,77,88.8,76.7,84.5,0,0,0,rain,0,0,20.8,11.4,127.2,1009.9,51.6,6.2,259.6,22.4,9,60,2025-10-15T05:54:57,2025-10-15T17:48:30,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-16,91.4,77,83.5,105.2,77,91.4,77.1,82.1,0.008,100,8.33,rain,0,0,21.5,10.3,146.9,1010.2,51,6.2,234.6,20.2,8,60,2025-10-16T05:55:01,2025-10-16T17:48:00,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-17,89.6,77,83.3,105.2,77,91.8,77.6,83.4,0,0,0,rain,0,0,20.8,14.5,120.2,1011.3,53.4,6.2,266.4,23.1,9,60,2025-10-17T05:55:05,2025-10-17T17:47:31,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-18,86,77,79.9,97.1,77,83.6,75.7,87.1,0.437,100,83.33,rain,0,0,26.2,16.1,94.5,1012.2,57.9,6.2,160.7,13.7,7,75,2025-10-18T05:55:10,2025-10-18T17:47:03,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-19,86,75.6,78.4,96.1,75.6,79.7,75.4,90.8,0.749,100,87.5,rain,0,0,26.2,10.3,81.9,1012.2,60.6,6,170,14.7,6,60,2025-10-19T05:55:16,2025-10-19T17:46:35,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-20,84.2,75.2,79,96.1,75.2,81.8,76,90.7,0.258,100,50,rain,0,0,25.5,19.7,106.3,1012.5,53.3,6,201.5,17.2,8,60,2025-10-20T05:55:22,2025-10-20T17:46:08,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-21,84.2,75.2,78.6,96.1,75.2,81.9,75.8,91.2,0.313,100,54.17,rain,0,0,23.9,11.4,128.5,1011.8,56.5,6.3,228.9,19.7,8,30,2025-10-21T05:55:28,2025-10-21T17:45:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-22,86,74.2,79.1,99.4,74.2,82.7,76.5,91.9,0.087,100,50,rain,0,0,23.7,18.3,125.3,1011.2,57.6,6,210.1,18.1,7,30,2025-10-22T05:55:36,2025-10-22T17:45:16,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-23,89.7,77,82,99.9,77,86.9,75.1,80.8,0.024,100,25,rain,0,0,21.5,18.3,140.4,1011.8,53.5,6.2,240.7,20.7,8,60,2025-10-23T05:55:43,2025-10-23T17:44:52,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-24,89.6,76.3,82.3,98.2,76.3,86.4,73.5,76,0.016,100,8.33,rain,0,0,22.4,13.9,131.4,1011.9,38.9,6.2,234,20.1,8,30,2025-10-24T05:55:52,2025-10-24T17:44:28,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-25,87.8,77,81.6,95.9,77,85,73.8,78,0.056,100,37.5,rain,0,0,22.4,15,111,1011.5,39.1,6.9,200,17.2,7,30,2025-10-25T05:56:01,2025-10-25T17:44:05,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-26,91.4,77,82.6,97,77,86.1,73.3,75,0.024,100,8.33,rain,0,0,23.3,11.4,126.1,1010.7,45.7,6.2,242.9,21.1,9,30,2025-10-26T05:56:10,2025-10-26T17:43:43,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-27,89.6,77,82.4,96.4,77,86.3,73.2,74.6,0,0,0,rain,0,0,22.1,13.9,121.5,1010.3,50.1,6.2,255.7,22.1,8,30,2025-10-27T05:56:21,2025-10-27T17:43:22,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-28,89.6,77,82.7,98.2,77,87.2,74,76.2,0,0,0,,0,0,19,10.3,125.8,1011.9,51.8,6.3,263.5,22.8,9,30,2025-10-28T05:56:32,2025-10-28T17:43:01,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-29,89.6,77,82.5,98.2,77,87.2,74.5,77.7,0.008,100,4.17,rain,0,0,21.7,12.3,131,1013.2,58.1,6.6,253.3,22.1,9,30,2025-10-29T05:56:43,2025-10-29T17:42:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-30,89.6,75.2,82.1,94.8,75.2,85.4,72.4,74,0.111,100,25,rain,0,0,20.1,9.2,114.8,1012.7,39,6.3,235.5,20.4,8,75,2025-10-30T05:56:55,2025-10-30T17:42:23,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-10-31,86,77,80.6,95.2,77,83.9,73.9,80.5,0.386,100,58.33,rain,0,0,20.4,11.4,114.7,1012.6,53.9,6,180.7,15.6,7,30,2025-10-31T05:57:08,2025-10-31T17:42:06,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-01,86,78.8,81.8,97.3,78.8,86.2,74.8,79.9,0.016,100,16.67,rain,0,0,28,17.2,111.9,1012.8,49.2,6.6,234.2,20.4,8,60,2025-11-01T05:57:22,2025-11-01T17:41:49,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-02,87.8,75.2,81.9,94.2,75.2,84.6,71.5,71.8,0.016,100,12.5,rain,0,0,28.2,18.3,112.8,1013.1,39.4,6.2,257.9,22.2,9,10,2025-11-02T05:57:36,2025-11-02T17:41:33,0.4,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-03,89.6,75.2,81.7,94.8,75.2,85.4,72.1,73.9,0.008,100,8.33,rain,0,0,23,16.1,114.7,1012.8,41.5,6.2,249.7,21.6,9,30,2025-11-03T05:57:51,2025-11-03T17:41:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-04,82.4,77,80.1,92.4,77,84.1,75.1,85.1,0.051,100,12.5,rain,0,0,19.7,4.7,115.8,1013,59.4,5.8,182.4,15.7,7,30,2025-11-04T05:58:07,2025-11-04T17:41:05,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-05,89.6,75.2,81.6,102.5,75.2,87.2,75.7,83.1,0.044,100,20.83,rain,0,0,24.6,11.4,122.2,1013.3,46,6.2,228.4,19.7,8,60,2025-11-05T05:58:23,2025-11-05T17:40:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-06,89.6,77,81.6,102.5,77,87.7,76.7,85.6,0.112,100,54.17,rain,0,0,22.8,15,102.6,1012.1,57,6.2,221.7,19.1,8,60,2025-11-06T05:58:40,2025-11-06T17:40:41,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-07,87.8,76.6,79.2,102.4,76.6,81.7,76.1,90.7,0.391,100,83.33,rain,0,0,23.3,12.8,111,1011.4,61.9,6.2,179.9,15.5,6,60,2025-11-07T05:58:57,2025-11-07T17:40:30,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-08,87.8,77,80.6,102.4,77,85.9,76.9,88.8,0.04,100,16.67,rain,0,0,26.8,15,113.9,1011.5,64.8,6.7,228.4,19.7,8,30,2025-11-08T05:59:16,2025-11-08T17:40:20,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-09,87.8,77,81.1,99.9,77,85.8,76.1,85.2,0.012,100,12.5,rain,0,0,27.5,18.3,109.8,1012.3,43.8,6,239.8,20.7,8,30,2025-11-09T05:59:34,2025-11-09T17:40:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-10,87.8,75.2,81.5,99.9,75.2,86.8,75.1,81.8,0.04,100,37.5,rain,0,0,25.5,17.2,111.5,1012.6,39.8,6.1,228,19.5,8,10,2025-11-10T05:59:54,2025-11-10T17:40:04,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-11,86,75.2,79,97.1,75.2,81.8,75.5,89.4,0.116,100,70.83,rain,0,0,24.8,17.2,100.2,1012.7,45.1,6.2,207.1,17.7,8,30,2025-11-11T06:00:14,2025-11-11T17:39:58,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-12,87.8,75.2,80.6,97.8,75.2,84.7,74.5,82.8,0.068,100,37.5,rain,0,0,22.1,13.4,115.4,1012.5,28.6,6.2,242.9,21.2,9,10,2025-11-12T06:00:35,2025-11-12T17:39:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-13,87.8,75.2,80.8,99.9,75.2,85.6,75,83.2,0.024,100,25,rain,0,0,22.1,17.2,111.2,1011.8,37.3,6.2,241,20.8,9,10,2025-11-13T06:00:57,2025-11-13T17:39:48,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-14,87.8,73.4,80.7,99.9,73.4,85.3,74.7,82.8,0.028,100,29.17,rain,0,0,21.9,13.9,110.2,1011.9,37.3,6.2,239,20.7,9,10,2025-11-14T06:01:19,2025-11-14T17:39:45,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-15,86,77,80.3,97.1,77,84.7,75.7,86.3,0.072,100,54.17,rain,0,0,20.8,11.3,107.3,1010.6,51,6,203.7,17.6,8,30,2025-11-15T06:01:42,2025-11-15T17:39:43,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-16,87.8,77,81.6,102.4,77,87.3,76.7,85.5,0.108,100,50,rain,0,0,19.7,10.3,128.6,1011,49.6,6.3,190.5,16.5,7,30,2025-11-16T06:02:05,2025-11-16T17:39:42,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-17,89.6,75.2,81.7,102.5,75.2,88,76.7,85.3,0.012,100,12.5,rain,0,0,22.4,13.9,116.1,1012.9,51.4,6.5,210.5,18.3,7,60,2025-11-17T06:02:29,2025-11-17T17:39:42,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-18,87.8,75.2,80.5,102.4,75.2,85.3,76.1,87.1,0.266,100,66.67,rain,0,0,26.2,13.9,109.3,1013.2,53.8,6.4,203.1,17.5,8,60,2025-11-18T06:02:54,2025-11-18T17:39:43,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-19,84.2,75.2,77.8,96.1,75.2,80.1,75.2,92.1,0.501,100,91.67,rain,0,0,25.1,13.9,102.3,1012,55.3,5.7,213.9,18.5,8,60,2025-11-19T06:03:19,2025-11-19T17:39:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Port of Spain, Trinidad, Trinidad And Tobago",2025-11-20,78.8,73.4,76.3,78.8,73.4,76.3,74.1,93,0.606,100,83.33,rain,0,0,22.6,13.9,101.6,1011.5,59.7,5.6,95.9,8.3,5,30,2025-11-20T06:03:45,2025-11-20T17:39:49,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
