name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-06,84.2,75.2,78.1,96.1,75.2,79.9,75,90.2,0.58,100,83.33,rain,0,0,21.9,11.4,118.7,1013.6,70,5.8,133.4,11.6,6,30,2025-09-06T05:55:45,2025-09-06T18:11:33,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-07,89.6,75.2,81.4,105.2,75.2,88.2,76.3,85.4,0.068,100,41.67,rain,0,0,21.3,12.8,119.3,1014.2,51.8,6.2,264.6,22.8,10,30,2025-09-07T05:55:42,2025-09-07T18:10:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-08,89.6,75.2,82.1,102.4,75.2,87.7,75.5,81.7,0.131,100,29.17,rain,0,0,18.1,9.2,114.4,1014.1,28.1,6.4,249.1,21.6,9,60,2025-09-08T05:55:38,2025-09-08T18:10:19,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-09,86,73.4,79.3,97.2,73.4,83.2,76.1,90.3,0.336,100,33.33,rain,0,0,18.6,10.3,120.5,1014.4,40.3,6.3,237.3,20.6,8,60,2025-09-09T05:55:33,2025-09-09T18:09:41,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-10,89.6,75.2,82.2,105.2,75.2,90.1,77.2,85.7,0.08,100,29.17,rain,0,0,19.9,15,112.5,1013.7,52.1,5.9,229.1,19.6,9,60,2025-09-10T05:55:29,2025-09-10T18:09:04,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-11,89.6,75.2,80.8,105.2,75.2,85.7,77.1,88.9,0.148,100,54.17,rain,0,0,17.9,11.4,120,1012.7,62.1,6,207.3,17.8,7,75,2025-09-11T05:55:25,2025-09-11T18:08:26,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-12,88.1,75.2,81.5,105.2,75.2,88.6,77.2,87.4,0.186,100,25,rain,0,0,15.9,10.5,124.8,1012.6,53.2,6.3,228.4,19.9,9,75,2025-09-12T05:55:20,2025-09-12T18:07:48,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-13,89.6,75.2,80.2,108.2,75.2,84.6,76.6,89.1,0.225,100,33.33,rain,0,0,15.9,12.8,359.8,1011.9,58.4,5.9,241,20.7,9,75,2025-09-13T05:55:16,2025-09-13T18:07:10,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-14,86,75.2,79.2,99.4,75.2,83.1,76.7,92.3,0.439,100,62.5,rain,0,0,18.1,11.4,97.5,1012.1,60,6.2,210.8,18.3,8,60,2025-09-14T05:55:12,2025-09-14T18:06:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-15,89.6,77,81.1,105.2,77,85.9,76.8,87.4,0.171,100,41.67,rain,0,0,17,11.4,98.8,1012.3,54.2,6.3,209.5,18,7,60,2025-09-15T05:55:07,2025-09-15T18:05:53,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-16,86,77,80.2,99.4,77,84.9,77.1,90.5,0.072,100,25,rain,0,0,18.6,8.1,113.6,1011.3,60.1,5.9,243.7,21.2,8,60,2025-09-16T05:55:02,2025-09-16T18:05:15,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-17,87.8,75.2,81.4,105.2,75.2,88.5,77.6,88.6,0.175,100,33.33,rain,0,0,18.8,16.1,121.7,1010.7,63.8,6.3,250.8,21.6,9,60,2025-09-17T05:54:58,2025-09-17T18:04:37,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-18,91.4,77,81.5,105.2,77,87.4,77.2,87.8,0.048,100,25,rain,0,0,18.3,12.8,111.5,1011.2,61.9,6.3,237.4,20.7,8,60,2025-09-18T05:54:53,2025-09-18T18:03:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-19,89.6,75.2,82.6,105.2,75.2,90.7,77.4,85.4,0.064,100,33.33,rain,0,0,19.7,9.2,123.9,1012.5,62.4,6.3,274.4,23.8,9,60,2025-09-19T05:54:49,2025-09-19T18:03:20,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-20,91.4,77,83.5,110.9,77,92.1,77.9,84.4,0.08,100,37.5,rain,0,0,22.1,11.4,127.4,1013.5,44,6.2,248.4,21.6,8,60,2025-09-20T05:54:44,2025-09-20T18:02:42,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-21,89.6,77,83.3,105.2,77,91.3,77.2,82.5,0.024,100,20.83,rain,0,0,23,13.9,119.5,1012.6,43.3,6.2,254.4,21.9,9,60,2025-09-21T05:54:40,2025-09-21T18:02:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-22,89.6,75.2,81.5,102.6,75.2,87.4,76.9,86.3,0.107,100,41.67,rain,0,0,19.9,11.4,113.5,1011.7,43.1,6.1,250,21.5,8,60,2025-09-22T05:54:36,2025-09-22T18:01:26,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-23,86,77,79,101.9,77,81,77,93.7,0.174,100,37.5,rain,0,0,23.7,13.9,101.7,1012,54.8,6.3,220.8,19.1,7,60,2025-09-23T05:54:32,2025-09-23T18:00:48,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-24,89.6,77,81.9,105.2,77,88.7,77.4,86.7,0.012,100,12.5,rain,0,0,27.3,13.9,125.3,1013.8,57.1,6.3,277,24,10,30,2025-09-24T05:54:28,2025-09-24T18:00:10,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-25,89.6,77,83,102.6,77,89.9,76.8,82.4,0.028,100,8.33,rain,0,0,26.8,13.9,127.3,1014.2,37.7,6.3,286.1,24.6,10,30,2025-09-25T05:54:24,2025-09-25T17:59:32,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-26,91.4,77,82.1,105.2,77,87.6,77.3,86.3,0.095,100,25,rain,0,0,18.8,11.4,116,1012.7,40.4,6.2,244.2,20.9,8,30,2025-09-26T05:54:20,2025-09-26T17:58:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-27,89.6,77,82.4,105.2,77,89.5,77.1,84.7,0.1,100,41.67,rain,0,0,22.1,12.8,127.9,1011.9,39.2,6.2,243.8,21.1,9,60,2025-09-27T05:54:17,2025-09-27T17:58:17,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-28,89.6,77,82.6,102.6,77,89.4,76.8,83.4,0.177,100,37.5,rain,0,0,23.7,13.9,125.1,1013.3,45.8,6.2,230.3,19.9,8,30,2025-09-28T05:54:13,2025-09-28T17:57:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-29,89.6,77,80.5,102.1,77,83.8,75.9,86.7,0.23,100,58.33,rain,0,0,21.7,11.4,113.2,1013.8,60.5,6.1,203.3,17.7,7,30,2025-09-29T05:54:10,2025-09-29T17:57:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-09-30,89.6,75.2,82.3,105.2,75.2,89.8,77.1,85,0.024,100,20.83,rain,0,0,18.3,11.4,112.6,1013.1,58.7,6.5,246.9,21.4,9,30,2025-09-30T05:54:07,2025-09-30T17:56:27,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-01,91.4,75.2,83,107.8,75.2,90.4,76.7,82.3,0.008,100,8.33,rain,0,0,18.8,10.3,117.4,1013.3,36.4,6.3,281.6,24.3,9,60,2025-10-01T05:54:05,2025-10-01T17:55:51,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-02,91.4,75.2,82.6,105.2,75.2,90.3,76.4,82.3,0.008,100,4.17,rain,0,0,18.1,10.3,138.5,1013,51.3,6.3,282.5,24.5,10,30,2025-10-02T05:54:02,2025-10-02T17:55:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-03,91.4,73.4,80.8,107.8,73.4,85.9,76.1,86.4,0,0,0,,0,0,15.2,10.3,134,1011.4,56.6,6.2,278.6,24,10,30,2025-10-03T05:54:00,2025-10-03T17:54:39,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-04,91.4,75.2,82,107.8,75.2,88.7,76.5,84.3,0,0,0,,0,0,19.5,9.2,137.6,1011,50.8,6.2,282.7,24.5,10,10,2025-10-04T05:53:58,2025-10-04T17:54:04,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-05,91.4,73.4,81.5,105.1,73.4,87.8,75.9,84,0.048,100,20.83,rain,0,0,17.9,12.8,193.8,1011.9,56.5,6.2,259.5,22.3,9,60,2025-10-05T05:53:57,2025-10-05T17:53:29,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-06,91.4,75.2,82.7,105.1,75.2,89.5,76,81.4,0.008,100,8.33,rain,0,0,20.6,11.4,128.6,1010.6,48.6,6.2,276.4,23.8,10,30,2025-10-06T05:53:56,2025-10-06T17:52:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-07,89.6,77,80.6,98.2,77,85.1,75.4,84.8,0.521,100,37.5,rain,0,0,20.8,8.1,113.9,1010.7,57.4,6.1,207.9,17.8,8,30,2025-10-07T05:53:55,2025-10-07T17:52:20,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-08,89.6,75.2,80.4,105.2,75.2,85.2,76.5,88.5,0.368,100,50,rain,0,0,17.7,11.4,261,1010.7,63.4,6.2,219.5,18.8,8,60,2025-10-08T05:53:55,2025-10-08T17:51:47,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-09,91.4,75.2,82.8,107.8,75.2,91.2,77.5,84.9,0.08,100,41.67,rain,0,0,24.6,10.3,153.8,1011.3,64.8,6.2,255.8,22.2,9,60,2025-10-09T05:53:55,2025-10-09T17:51:14,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-10,86,77,81.4,99.4,77,87.9,76.9,86.5,0.112,100,50,rain,0,0,21.7,11.4,134.7,1012.6,61.3,6,227.3,19.6,8,60,2025-10-10T05:53:55,2025-10-10T17:50:41,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-11,89.6,77,81.3,105.2,77,87.2,77.1,87.6,0.418,100,50,rain,0,0,20.4,13.9,110.2,1011.7,58.4,6.1,211.9,18.1,8,60,2025-10-11T05:53:56,2025-10-11T17:50:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-12,87.8,75.2,80.8,102.4,75.2,86.5,77,88.7,0.222,100,37.5,rain,0,0,19.5,9.2,116.8,1010.5,55.6,5.8,218.7,19,8,30,2025-10-12T05:53:57,2025-10-12T17:49:37,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-13,86,75.2,77.9,99.4,75.2,80.3,75.6,92.9,0.116,100,54.17,rain,0,0,14.3,9.2,106.1,1010.2,64.9,5.8,204.7,17.8,8,60,2025-10-13T05:53:59,2025-10-13T17:49:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-14,89.6,75.2,81.6,105.2,75.2,88.1,76,83.5,0.056,100,33.33,rain,0,0,18.6,10.3,118.4,1009.6,59.5,6.2,229.2,19.7,8,60,2025-10-14T05:54:01,2025-10-14T17:48:36,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-15,87.8,77,82,102.4,77,88.8,76.7,84.5,0.244,100,20.83,rain,0,0,26.8,11.4,127.2,1009.9,55.3,6.2,242.1,20.9,9,30,2025-10-15T05:54:04,2025-10-15T17:48:06,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-16,91.4,77,83.5,105.2,77,91.4,77.1,82.1,0.004,100,4.17,rain,0,0,25.5,10.3,146.9,1010.2,54.6,6.2,244.9,21.1,8,75,2025-10-16T05:54:07,2025-10-16T17:47:37,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-17,89.6,77,83.2,105.2,77,91.6,77.5,83.5,0.044,100,20.83,rain,0,0,23.5,15.3,123.1,1011.5,57.5,6.3,250.8,21.7,9,60,2025-10-17T05:54:11,2025-10-17T17:47:09,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-18,86,77,79.9,97.2,77,83.2,75.6,87.1,0.643,100,83.33,rain,0,0,24.4,16.1,93.1,1012.3,62.7,6.2,134.4,11.6,6,60,2025-10-18T05:54:15,2025-10-18T17:46:41,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-19,86,74,78.4,96.1,74,79.7,75.3,90.7,0.352,100,75,rain,0,0,18.1,10.3,86.8,1012.2,64.7,6,151.7,13.3,6,30,2025-10-19T05:54:20,2025-10-19T17:46:14,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-20,84.2,75.2,79,96.1,75.2,81.8,76,90.7,0.561,100,62.5,rain,0,0,22.6,19.7,106.3,1012.6,57,6,173.6,15,8,60,2025-10-20T05:54:26,2025-10-20T17:45:48,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-21,84.2,75.2,78.6,96.1,75.2,81.9,75.8,91.2,0.34,100,62.5,rain,0,0,23.9,11.4,128.5,1011.9,60.3,6.3,222.5,19.3,8,30,2025-10-21T05:54:32,2025-10-21T17:45:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-22,86,72.9,79,99.4,72.9,82.3,76.3,91.8,0.087,100,41.67,rain,0,0,26.8,18.3,125.4,1011.4,62,6.1,203.9,17.5,7,60,2025-10-22T05:54:38,2025-10-22T17:44:58,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-23,89.7,77,82,100,77,86.9,75.1,80.8,0.032,100,25,rain,0,0,28.4,18.3,140.4,1011.8,56.9,6.2,223.7,19.3,8,60,2025-10-23T05:54:45,2025-10-23T17:44:34,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-24,89.6,75.5,82.2,98.2,75.5,86.2,73.4,76,0.056,100,29.17,rain,0,0,25.1,13.9,132.2,1012.1,40,6.3,236.1,20.3,8,30,2025-10-24T05:54:53,2025-10-24T17:44:10,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-25,87.8,77,81.6,95.9,77,85.1,73.8,78,0.138,100,29.17,rain,0,0,22.8,15,111,1011.6,40.7,6.9,189.4,16.3,6,30,2025-10-25T05:55:02,2025-10-25T17:43:48,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-26,91.4,77,82.6,97,77,86.1,73.3,75,0.008,100,8.33,rain,0,0,22.8,11.4,126.1,1010.8,47.1,6.2,247,21.2,8,30,2025-10-26T05:55:11,2025-10-26T17:43:26,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-27,89.6,77,82.5,96.5,77,86.3,73.2,74.6,0.004,100,4.17,rain,0,0,27.7,13.9,122.7,1010.5,52.8,6.3,253,21.7,9,30,2025-10-27T05:55:20,2025-10-27T17:43:06,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-28,89.6,77,82.7,98.2,77,87.5,74,76.2,0.004,100,4.17,rain,0,0,22.4,10.3,125.4,1012.1,55.5,6.3,262.6,22.8,9,30,2025-10-28T05:55:31,2025-10-28T17:42:46,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-29,89.6,77,82.4,98.2,77,87.2,74.5,77.9,0.032,100,20.83,rain,0,0,25.1,11.8,131.4,1013.4,59.1,6.6,241.7,20.9,8,30,2025-10-29T05:55:42,2025-10-29T17:42:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-30,89.6,75.2,82.1,94.9,75.2,85.5,72.4,74,0.327,100,29.17,rain,0,0,21.3,9.2,113.8,1012.9,41.3,6.3,235.6,20.3,9,30,2025-10-30T05:55:53,2025-10-30T17:42:09,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-10-31,86,77,80.6,95.2,77,83.9,73.9,80.5,0.442,100,54.17,rain,0,0,20.8,11.4,114.4,1012.7,57.8,6,188.8,16.6,7,60,2025-10-31T05:56:05,2025-10-31T17:41:52,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-01,86,78.8,81.8,97.2,78.8,86.2,74.8,79.9,0.084,100,54.17,rain,0,0,28.2,17.2,112,1012.8,52.1,6.6,233.6,20.3,8,60,2025-11-01T05:56:18,2025-11-01T17:41:36,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-02,87.8,75.2,81.9,94.2,75.2,84.6,71.5,71.9,0.08,100,50,rain,0,0,30,18.3,112.9,1013.3,40.8,6.3,240.2,20.8,8,10,2025-11-02T05:56:32,2025-11-02T17:41:21,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-03,89.6,75.2,81.7,94.9,75.2,85.4,72.1,73.9,0.083,100,41.67,rain,0,0,23.9,16.1,114.7,1012.8,44.5,6.2,210.1,18.4,8,10,2025-11-03T05:56:46,2025-11-03T17:41:07,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-04,82.4,77,80.1,92.4,77,84.1,75.1,85.1,0.336,100,62.5,rain,0,0,17.9,4.7,115.8,1013.1,65.3,5.8,160.5,13.9,7,30,2025-11-04T05:57:01,2025-11-04T17:40:54,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-05,89.6,75.2,81.6,102.6,75.2,87.2,75.7,83.1,0.111,100,41.67,rain,0,0,19.5,11.4,122.2,1013.4,48.6,6.2,214.6,18.5,8,30,2025-11-05T05:57:17,2025-11-05T17:40:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-06,89.6,77,81.6,102.6,77,87.7,76.7,85.6,0.194,100,58.33,rain,0,0,20.8,15,102.6,1012.1,60.7,6.2,212.2,18.5,7,60,2025-11-06T05:57:33,2025-11-06T17:40:30,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-07,87.8,76.5,79.1,102.4,76.5,81.7,76.1,90.7,0.473,100,87.5,rain,0,0,19.2,12.8,111,1011.5,64.2,6.2,172.4,14.9,6,30,2025-11-07T05:57:51,2025-11-07T17:40:20,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-08,87.8,77,80.6,102.4,77,85.9,76.9,88.8,0.08,100,50,rain,0,0,25.7,15,113.9,1011.6,68.9,6.7,235,20.3,8,30,2025-11-08T05:58:08,2025-11-08T17:40:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-09,87.8,77,81.1,100,77,85.8,76.1,85.2,0.032,100,29.17,rain,0,0,30.4,18.3,109.9,1012.4,44.7,6,226.2,19.4,8,10,2025-11-09T05:58:27,2025-11-09T17:40:03,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-10,87.8,75.2,81.5,100,75.2,86.9,75.1,81.8,0.052,100,33.33,rain,0,0,26.8,17.2,111.5,1012.6,41.4,6.1,202.8,17.5,7,10,2025-11-10T05:58:46,2025-11-10T17:39:56,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-11,86,75.2,79,97.2,75.2,81.7,75.5,89.4,0.163,100,66.67,rain,0,0,23.5,17.2,101.8,1012.8,46.8,6.2,207.1,17.9,8,30,2025-11-11T05:59:05,2025-11-11T17:39:50,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-12,87.8,75.2,80.6,97.8,75.2,84.7,74.5,82.9,0.036,100,29.17,rain,0,0,22.6,12.9,114.5,1012.7,29.3,6.3,241.9,20.8,9,10,2025-11-12T05:59:26,2025-11-12T17:39:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"3EBY2,TTPP,TDW00011634"
"Princes Town, Trinidad, Trinidad And Tobago",2025-11-13,87.8,75.2,80.8,100,75.2,85.6,75,83.2,0.052,100,41.67,rain,0,0,22.8,17.2,111.2,1011.8,37.5,6.2,223.2,19.2,8,10,2025-11-13T05:59:47,2025-11-13T17:39:42,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634"
