name,datetime,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Diego Martin,2005-02-01,79.0,6.095999999999999,4.17,13.9,39.9,1013.2,64.6,7.8,207.86470588235292,17.99411764705882,23106,64550,32.1,23.1,26.6,34.3,23.1,27.5,22.1
Diego Martin,2005-02-02,72.5,0.0,0.0,11.4,80.1,1010.1,36.0,10.9,240.1764705882353,20.694117647058825,23372,65439,32.1,20.1,25.8,33.0,20.1,26.4,19.6
Diego Martin,2005-02-03,62.9,0.0,0.0,13.9,76.5,1012.9,40.7,8.7,255.9,22.08823529411765,22818,65790,33.2,24.1,29.5,35.6,24.1,31.4,21.2
Diego Martin,2005-02-04,76.3,0.0,0.0,13.9,72.0,1012.7,46.7,6.6,266.59411764705885,23.00588235294118,21749,65826,33.1,24.1,28.3,38.2,24.1,30.9,23.4
Diego Martin,2005-02-05,80.9,0.0,0.0,9.2,88.2,1013.4,81.3,8.2,237.21875,20.50625,20859,65931,33.1,23.7,27.6,37.2,23.7,29.9,23.6
Diego Martin,2005-02-06,91.0,27.101799999999997,12.5,16.1,84.4,1012.3,83.5,5.8,221.58125,19.11875,20570,66346,29.3,24.1,26.0,35.7,24.1,27.3,24.4
Diego Martin,2005-02-07,76.7,0.0,0.0,16.1,72.5,1014.0,51.7,7.0,227.88125,19.65,20891,66748,33.1,24.1,28.3,38.2,24.1,30.9,23.4
Diego Martin,2005-02-08,86.7,12.496799999999999,8.33,12.8,70.8,1013.6,65.0,7.2,199.50625,17.21875,21304,66587,31.1,24.1,26.7,36.7,24.1,28.3,24.1
Diego Martin,2005-02-09,83.5,2.9972,4.17,12.8,106.6,1011.4,42.5,8.2,219.55625,19.01875,21388,65704,32.1,25.1,28.1,39.2,25.1,31.5,24.9
Diego Martin,2005-02-10,77.1,36.093399999999995,4.17,9.2,93.3,1010.3,82.0,8.9,203.7125,17.61875,21295,64558,34.7,23.1,28.4,39.5,23.1,30.8,23.5
Diego Martin,2005-02-11,82.2,0.9905999999999999,4.17,15.0,91.2,1014.0,79.5,8.0,179.08124999999998,15.46875,21466,63700,32.1,25.1,27.7,38.1,25.1,30.5,24.3
Diego Martin,2005-02-12,87.4,5.1054,4.17,9.2,83.5,1011.3,82.1,7.8,191.23125,16.58125,22181,63711,29.1,22.7,25.4,33.7,22.7,26.7,23.1
Diego Martin,2005-02-13,70.6,0.0,0.0,11.4,94.5,1012.9,77.5,9.5,247.52352941176468,21.329411764705885,23233,65632,32.1,24.2,28.7,35.9,24.2,30.5,22.4
Diego Martin,2005-02-14,77.5,0.7874,4.17,13.9,75.1,1013.8,74.0,11.5,235.41176470588235,20.341176470588238,23214,65646,30.8,23.6,26.7,34.2,23.6,27.9,22.2
