name,datetime,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,precip_chance,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Arima,2005-01-01,92.8,33.629599999999996,10.3,70.6,1013.4,87.1,6.4,195.2875,16.875,23007,64462,1,29.0,24.1,25.4,34.6,24.1,26.2,24.1
Arima,2005-01-02,78.9,6.172199999999999,13.8,40.1,1013.2,64.6,7.8,203.925,17.66875,23031,64495,1,32.0,23.1,26.6,34.2,23.1,27.5,22.1
Arima,2005-01-03,81.5,0.4826,8.1,62.6,1012.6,54.8,8.4,213.54999999999998,18.44375,23053,64527,1,31.8,22.1,25.5,34.0,22.1,26.4,21.8
Arima,2005-01-04,93.2,12.166599999999999,11.4,67.1,1011.6,83.1,6.8,202.9625,17.59375,23075,64560,1,29.2,23.1,24.6,33.7,23.1,25.1,23.3
Arima,2005-01-05,83.2,0.7874,4.7,50.1,1012.7,77.9,16.8,195.775,16.91875,23096,64593,1,31.3,23.7,25.1,33.4,23.7,25.3,21.8
Arima,2005-01-06,83.2,2.1590000000000003,10.3,67.5,1010.8,92.5,9.8,189.95625,16.425,23116,64625,1,30.2,24.6,26.6,34.7,24.6,27.7,23.3
Arima,2005-01-07,90.5,10.795,16.1,73.2,1010.8,95.0,4.4,191.00625,16.45625,23136,64658,1,27.1,23.1,24.9,30.4,23.1,25.7,23.2
Arima,2005-01-08,81.3,8.813799999999999,10.3,78.7,1011.9,90.0,10.0,203.0125,17.55625,23154,64690,1,29.2,24.1,26.4,32.7,24.1,28.0,22.7
Arima,2005-01-09,78.5,0.0,12.8,82.9,1011.6,81.6,9.5,198.69375,17.1625,23172,64722,0,30.1,23.7,27.3,34.2,23.7,29.5,23.1
Arima,2005-01-10,90.7,2.0065999999999997,9.2,80.1,1010.1,68.0,7.2,203.375,17.55,23189,64754,1,29.3,23.9,25.6,34.2,23.9,26.6,23.9
Arima,2005-01-11,90.9,11.1252,10.3,69.6,1011.1,76.4,8.8,214.8,18.5125,23205,64786,1,31.6,23.9,25.4,37.2,23.9,26.1,23.6
Arima,2005-01-12,87.8,0.0,10.3,45.7,1011.4,35.5,10.0,208.7375,18.05,23219,64818,0,31.3,24.1,26.1,37.4,24.1,27.2,23.8
Arima,2005-01-13,86.9,11.7856,13.8,63.5,1012.7,82.6,4.5,213.00625,18.425,23233,64849,1,29.3,24.6,26.9,34.9,24.6,29.6,24.4
Arima,2005-01-14,84.0,9.270999999999999,16.0,59.9,1011.7,88.4,6.3,216.16875,18.7125,23246,64880,1,30.9,25.1,27.1,36.6,25.1,29.2,24.1
Arima,2005-01-15,90.6,20.32,16.1,75.2,1010.7,91.1,5.2,214.09375,18.48125,23258,64910,1,29.1,23.1,25.4,33.8,23.1,26.3,23.7
Arima,2005-01-16,95.7,32.9184,5.9,90.0,1010.2,66.7,8.9,214.88125,18.54375,23269,64941,1,25.2,23.2,24.2,25.2,23.2,24.2,23.4
Arima,2005-01-17,97.4,0.0508,0.1,90.0,1009.6,35.7,8.6,218.70625,18.89375,23279,64971,1,24.8,21.9,22.4,24.8,21.9,22.4,22.1
Arima,2005-01-18,71.2,0.127,13.8,332.9,1010.3,90.0,9.4,220.5875,19.06875,23288,65000,1,31.6,26.8,28.9,36.1,29.2,32.5,23.0
Arima,2005-01-19,84.6,10.1092,11.4,292.0,1010.0,90.0,7.0,215.6375,18.618750000000002,23296,65029,1,28.0,24.1,25.8,32.8,24.1,26.5,22.9
Arima,2005-01-20,78.5,0.0508,12.8,326.3,1010.6,80.5,9.8,228.6,19.73125,23303,65057,1,33.0,22.9,26.9,37.7,22.9,28.4,22.6
Arima,2005-01-21,88.8,15.798799999999998,16.1,48.2,1012.1,91.2,9.6,220.86875,19.06875,23309,65086,1,26.1,24.2,25.2,26.1,24.2,25.2,23.2
Arima,2005-01-22,92.9,7.416799999999999,10.3,63.1,1012.9,89.7,8.2,213.7125,18.43125,23314,65113,1,27.6,23.9,25.1,31.1,23.9,25.8,23.8
Arima,2005-01-23,75.5,1.9811999999999999,18.3,68.6,1013.3,65.7,11.2,221.875,19.10625,23318,65140,1,30.8,24.7,28.0,35.1,24.7,30.3,23.1
Arima,2005-01-24,74.3,0.3048,13.9,80.0,1013.7,64.5,9.2,231.925,19.99375,23321,65167,1,30.6,22.9,27.7,34.6,22.9,29.9,22.6
Arima,2005-01-25,78.6,0.0,11.4,69.1,1013.2,45.0,10.6,234.65,20.25625,23323,65193,0,30.6,21.7,25.1,32.4,21.7,25.6,20.8
Arima,2005-01-26,86.2,0.0,16.1,69.6,1013.3,31.2,12.3,229.18125,19.75,23323,65218,0,31.3,21.1,23.7,34.0,21.1,24.1,20.9
Arima,2005-01-27,70.9,0.0,17.3,61.6,1013.3,48.5,8.8,219.2125,18.9,23323,65243,0,31.3,22.1,27.5,34.6,22.1,29.3,21.4
Arima,2005-01-28,65.5,0.0,11.4,61.5,1011.3,68.7,8.3,222.44375,19.21875,23322,65267,0,32.1,24.7,28.8,35.6,24.7,31.3,21.6
Arima,2005-01-29,74.8,0.0,10.3,37.1,1010.8,62.4,12.1,218.15625,18.7875,23319,65291,0,30.8,22.7,26.2,32.8,22.7,26.9,21.0
Arima,2005-01-30,78.1,0.4826,10.3,2.3,1010.5,63.9,9.8,230.1375,19.8625,23316,65314,1,32.3,22.1,25.5,33.9,22.1,26.1,20.8
Arima,2005-01-31,69.2,0.0,10.3,350.3,1010.7,45.7,11.5,238.00625,20.5125,23311,65337,0,33.0,20.1,26.4,33.5,20.1,26.9,19.3
Arima,2005-02-01,77.1,0.0,11.4,10.2,1010.3,34.8,9.5,237.45,20.48125,23305,65359,0,33.0,19.1,24.5,34.7,19.1,25.1,19.6
Arima,2005-02-02,72.5,0.0,11.4,79.3,1010.1,36.0,11.0,238.60625,20.55625,23299,65380,0,32.1,20.1,25.8,33.0,20.1,26.4,19.6
Arima,2005-02-03,77.8,0.0,6.9,31.2,1011.9,83.4,9.3,234.55625,20.20625,23291,65401,0,30.1,21.3,25.3,32.0,21.3,26.3,20.9
Arima,2005-02-04,77.9,0.0,9.2,107.3,1013.4,75.7,12.8,231.64375,19.9625,23283,65421,0,31.1,20.1,23.9,32.1,20.1,24.2,19.3
Arima,2005-02-05,77.8,0.0,15.0,67.7,1013.5,79.8,9.1,221.50625,19.14375,23273,65440,0,30.6,22.7,26.4,34.2,22.7,27.8,21.9
Arima,2005-02-06,65.9,0.9905999999999999,13.8,74.7,1011.6,47.3,10.4,225.01875,19.40625,23262,65459,1,31.3,25.3,29.9,35.6,25.3,33.3,22.6
Arima,2005-02-10,77.7,0.0,15.7,71.8,1010.3,83.3,8.7,237.28125,20.4875,23210,65527,0,30.7,25.7,27.8,34.6,25.7,30.2,23.3
Arima,2005-02-11,69.8,0.0,12.8,69.9,1011.6,77.5,9.5,243.04375,21.08125,23195,65543,0,33.1,23.7,29.2,38.2,23.7,31.8,22.7
Arima,2005-02-12,75.6,0.0,11.4,75.5,1012.2,73.2,10.3,238.10625000000002,20.53125,23179,65558,0,32.3,23.1,26.8,34.3,23.1,27.7,21.6
Arima,2005-02-13,70.7,0.0,11.5,94.4,1012.9,77.4,9.5,245.73125,21.25,23161,65572,0,32.0,24.2,28.7,35.9,24.2,30.5,22.3
Arima,2005-02-14,77.5,0.7874,13.9,75.2,1013.8,73.9,11.5,231.66875,20.05,23143,65586,1,30.8,23.6,26.7,34.2,23.6,27.9,22.2
Arima,2005-02-15,73.5,0.6096,12.8,81.9,1011.2,34.2,8.4,243.45,21.04375,23124,65599,1,32.1,23.1,27.6,36.0,23.1,29.1,21.9
Arima,2005-02-16,74.5,0.4826,8.1,64.7,1009.9,49.3,8.9,247.35,21.39375,23105,65611,1,33.0,21.1,26.8,36.6,21.1,28.3,21.3
Arima,2005-02-17,72.6,0.0,12.7,325.1,1011.0,59.3,7.9,243.89375,21.1125,23084,65623,0,33.0,22.1,27.7,37.1,22.1,29.5,21.9
Arima,2005-02-18,73.6,0.0,12.7,342.0,1012.2,82.4,7.8,243.50625,21.06875,23063,65634,0,34.0,22.1,26.9,36.5,22.1,28.0,21.2
Arima,2005-02-19,70.6,0.0,14.9,21.6,1013.2,73.1,9.3,246.21875,21.29375,23040,65645,0,33.8,22.4,27.2,36.9,22.4,28.3,20.9
Arima,2005-02-20,74.0,0.0,12.8,16.0,1013.7,52.3,9.5,256.025,22.1,23017,65655,0,34.0,21.1,26.8,35.7,21.1,27.6,20.8
Arima,2005-02-21,65.6,0.3048,20.7,9.5,1013.3,61.3,7.8,258.22499999999997,22.29375,22994,65664,1,33.0,22.1,27.6,34.6,22.1,28.3,19.9
Arima,2005-02-22,77.4,0.0,16.1,54.4,1012.8,73.3,6.2,237.525,20.55,22969,65673,0,31.1,21.9,25.8,34.2,21.9,26.8,21.3
Arima,2005-02-23,79.0,1.016,11.4,46.4,1013.2,72.0,6.9,243.9625,21.11875,22944,65682,1,32.1,23.1,25.8,35.3,23.1,26.5,21.7
Arima,2005-02-24,78.6,0.9905999999999999,16.1,72.4,1013.6,52.5,7.4,237.8,20.60625,22918,65690,1,32.0,22.1,26.3,35.0,22.1,27.5,21.9
Arima,2005-02-25,79.0,0.0254,16.1,76.7,1013.2,64.5,7.2,247.9125,21.45,22892,65697,1,33.0,24.1,27.5,37.2,24.1,29.3,23.1
Arima,2005-02-26,73.1,0.3048,16.1,65.1,1013.1,65.3,7.9,259.575,22.40625,22865,65704,1,33.1,23.9,27.7,37.2,23.9,29.3,22.1
Arima,2005-02-27,77.1,0.0254,13.9,69.0,1012.5,71.9,7.2,246.275,21.275,22837,65711,1,33.0,22.1,27.2,36.2,22.1,28.6,22.2
Arima,2005-02-28,85.0,7.010400000000001,16.0,70.2,1012.9,48.0,8.1,259.09375,22.39375,22808,65716,1,32.1,23.9,26.1,34.4,23.9,26.8,23.0
Arima,2005-03-01,75.8,0.0,15.0,76.1,1013.1,35.3,8.8,256.34375,22.16875,22779,65722,0,33.0,21.1,26.9,37.1,21.1,28.4,21.6
Arima,2005-03-02,63.0,0.0,13.9,76.6,1012.9,40.7,8.7,253.70625,21.95625,22750,65727,0,33.2,24.1,29.4,35.6,24.1,31.4,21.2
Arima,2005-03-03,67.6,0.4826,12.8,71.1,1013.2,48.2,8.9,263.16875,22.7875,22720,65732,1,33.0,23.4,28.2,36.2,23.4,29.8,21.2
Arima,2005-03-04,72.6,0.0,12.8,81.9,1013.4,53.1,8.6,249.53125,21.525,22689,65736,0,32.1,21.6,27.1,34.6,21.6,28.3,21.2
Arima,2005-03-05,77.6,0.0,13.9,84.4,1013.2,74.5,8.5,250.475,21.625,22658,65740,0,32.6,22.1,26.3,34.7,22.1,27.1,21.6
Arima,2005-03-06,72.8,0.0,12.8,66.3,1014.1,84.4,9.9,256.9625,22.1875,22627,65743,0,33.3,22.1,27.2,36.8,22.1,28.4,21.3
Arima,2005-03-07,61.4,0.0,19.4,64.2,1013.7,51.7,9.9,257.9375,22.3,22595,65746,0,33.3,23.8,30.1,37.2,23.8,32.7,21.5
Arima,2005-03-08,77.5,0.9905999999999999,11.4,52.5,1013.8,73.3,8.1,261.4875,22.59375,22562,65749,1,33.0,22.7,26.4,34.7,22.7,27.3,21.7
Arima,2005-03-09,72.1,0.0,12.7,79.8,1013.0,76.9,8.3,262.55,22.65,22529,65752,0,33.8,22.1,27.2,36.0,22.1,28.1,21.0
Arima,2005-03-10,77.3,0.0,12.8,81.1,1012.1,74.5,9.3,246.55,21.3375,22496,65754,0,33.6,23.2,27.1,36.7,23.2,28.3,22.4
Arima,2005-03-11,83.9,1.6001999999999998,12.8,70.1,1012.8,60.8,7.6,252.1625,21.78125,22463,65755,1,32.1,24.1,26.4,38.1,24.1,28.1,23.3
Arima,2005-03-12,66.0,0.0,16.1,128.7,1014.0,39.5,8.3,257.34375,22.2125,22429,65757,0,32.1,22.7,28.9,35.9,22.7,31.2,21.6
Arima,2005-03-13,69.9,0.0,16.1,97.3,1013.2,51.4,8.9,260.69375,22.49375,22395,65758,0,33.1,21.1,27.9,37.1,21.1,29.7,21.4
Arima,2005-03-14,62.4,0.0,12.7,79.4,1012.1,32.9,8.6,258.975,22.3375,22360,65759,0,33.0,23.1,28.4,34.7,23.1,29.4,19.9
Arima,2005-03-15,68.2,0.0,11.4,70.3,1011.8,48.7,9.3,250.11874999999998,21.61875,22326,65760,0,34.0,21.2,26.7,36.5,21.2,27.6,19.8
Arima,2005-03-16,67.3,0.0,13.8,67.4,1012.9,48.0,9.8,256.275,22.125,22291,65761,0,33.8,21.1,26.6,35.6,21.1,27.2,19.5
Arima,2005-03-17,59.0,0.0,15.0,75.5,1013.3,57.1,7.5,281.95625,24.36875,22256,65761,0,34.0,21.8,29.0,34.6,21.8,30.0,19.6
Arima,2005-03-18,70.9,0.0,11.4,78.3,1013.3,40.6,10.0,277.21875,23.925,22221,65762,0,32.8,24.4,26.6,35.0,24.4,27.1,20.7
Arima,2005-03-19,72.5,0.0,13.9,78.6,1013.3,67.6,7.5,271.2875,23.4125,22185,65762,0,33.1,23.1,28.1,37.2,23.1,30.1,22.2
Arima,2005-03-20,85.1,0.0,16.1,81.0,1013.6,32.0,7.4,266.89375,23.0375,22150,65762,0,32.8,24.1,26.1,35.4,24.1,27.1,23.2
Arima,2005-03-21,68.8,0.9905999999999999,17.2,74.0,1013.5,40.0,6.6,262.09375,22.64375,22114,65762,1,33.2,24.1,28.7,35.9,24.1,30.4,21.9
Arima,2005-03-22,70.3,0.7874,20.8,66.7,1015.2,49.8,7.0,266.95,23.01875,22078,65762,1,33.0,24.7,28.9,36.2,24.7,31.7,22.7
Arima,2005-03-23,67.1,0.0,18.3,74.8,1015.8,35.5,7.5,264.1875,22.83125,22042,65761,0,33.5,24.4,28.9,35.8,24.4,30.5,21.6
Arima,2005-03-24,68.8,0.0,14.9,75.4,1015.2,43.8,7.9,278.2875,24.075,22006,65761,0,33.0,24.1,28.3,36.5,24.1,29.9,21.6
Arima,2005-03-25,92.4,9.067799999999998,12.8,72.3,1013.7,75.3,6.1,269.0125,23.25625,21970,65761,1,27.1,24.1,24.9,30.4,24.1,25.2,23.6
Arima,2005-03-26,89.4,10.1854,18.3,62.8,1013.0,67.5,5.8,266.1625,22.9875,21935,65760,1,30.0,23.1,25.2,34.2,23.1,26.1,23.2
Arima,2005-03-27,76.8,3.3274,15.0,76.2,1013.1,52.5,9.2,274.175,23.69375,21899,65760,1,31.3,25.1,27.3,34.4,25.1,28.8,22.7
Arima,2005-03-28,82.7,1.9304,15.0,66.2,1012.6,74.3,7.6,271.1375,23.38125,21863,65759,1,30.3,23.7,26.2,33.8,23.7,27.3,22.8
Arima,2005-03-29,68.4,1.9811999999999999,21.9,67.3,1013.2,60.5,9.0,269.1625,23.25625,21827,65759,1,32.0,24.4,28.9,35.8,24.4,31.3,22.2
Arima,2005-03-30,81.9,0.0,17.3,65.7,1013.2,67.2,7.9,272.7125,23.5375,21791,65759,0,31.6,23.9,26.4,34.6,23.9,27.6,22.8
Arima,2005-03-31,82.2,3.0225999999999997,17.2,62.7,1012.7,79.8,4.9,252.28125,21.8,21756,65758,1,31.1,24.1,26.9,36.6,24.1,28.7,23.5
Arima,2005-04-01,73.5,0.0,17.2,73.1,1013.4,56.8,6.4,265.71875,22.99375,21720,65758,0,32.0,25.6,28.9,36.9,25.6,31.9,23.4
Arima,2005-04-02,76.3,0.0,13.9,72.4,1012.7,46.6,6.6,265.7125,22.9375,21685,65758,0,33.0,24.1,28.3,38.2,24.1,30.9,23.3
Arima,2005-04-03,70.4,0.0,17.2,63.5,1013.6,53.0,5.9,271.5875,23.41875,21650,65758,0,32.1,26.3,29.6,36.9,26.3,33.6,23.4
Arima,2005-04-04,85.2,0.0,11.4,69.8,1013.9,56.0,6.7,273.21875,23.5875,21615,65758,0,29.3,25.1,26.3,32.3,25.1,26.8,23.5
Arima,2005-04-05,72.9,0.0,21.9,61.4,1013.6,76.5,6.4,271.175,23.41875,21580,65758,0,32.0,24.9,28.4,35.6,24.9,30.6,22.7
Arima,2005-04-06,67.6,0.0,18.3,59.3,1013.6,83.8,6.9,261.09999999999997,22.5625,21546,65759,0,32.1,25.2,28.8,35.0,25.2,31.2,21.9
Arima,2005-04-07,69.0,0.0,19.4,56.7,1013.4,68.4,6.8,266.70625,23.06875,21512,65759,0,33.0,25.1,28.6,37.1,25.1,30.8,22.1
Arima,2005-04-08,74.7,0.0,17.2,67.6,1012.4,75.2,6.4,265.01875,22.9125,21478,65760,0,32.6,25.1,28.3,37.2,25.1,30.8,23.2
Arima,2005-04-09,77.1,2.9718,18.3,70.6,1012.5,80.1,6.5,272.725,23.53125,21444,65761,1,32.1,24.4,27.8,36.9,24.4,29.7,23.2
Arima,2005-04-10,81.6,0.508,17.2,71.4,1011.2,74.6,6.5,267.20625,23.0875,21411,65762,1,31.1,24.1,27.1,34.7,24.1,28.8,23.4
Arima,2005-04-11,78.1,0.0,14.9,73.9,1010.3,88.2,6.8,275.76875,23.81875,21378,65763,0,34.0,25.1,28.3,42.4,25.1,30.9,23.7
Arima,2005-04-12,77.0,0.0,15.0,79.9,1011.3,85.0,6.9,265.68125,22.91875,21346,65765,0,33.1,25.7,28.7,38.2,25.7,31.6,23.9
Arima,2005-04-13,76.7,0.0,19.4,71.4,1012.3,90.0,6.1,265.13125,22.9,21314,65767,0,33.0,25.1,28.2,37.1,25.1,30.3,23.4
Arima,2005-04-14,74.4,0.0,18.3,72.9,1012.1,84.7,5.2,250.0875,21.65,21282,65769,0,32.3,25.1,28.3,37.1,25.1,30.3,23.0
Arima,2005-04-15,72.7,0.0254,19.4,79.1,1011.8,53.3,5.5,250.575,21.65625,21250,65771,1,33.0,24.7,28.5,37.1,24.7,30.7,22.7
Arima,2005-04-16,72.0,0.0,17.2,70.5,1013.2,50.1,6.1,261.13125,22.55,21220,65773,0,33.0,24.1,28.2,35.6,24.1,29.9,22.2
Arima,2005-04-17,71.1,0.0,19.5,65.6,1012.9,61.7,6.8,257.03125,22.1875,21189,65776,0,33.1,22.4,27.7,35.4,22.4,28.9,21.3
Arima,2005-04-18,73.1,0.0,15.0,74.2,1011.4,59.7,7.1,266.5875,23.01875,21159,65779,0,33.0,23.8,28.2,36.2,23.8,30.2,22.4
Arima,2005-04-19,73.4,0.0,16.1,75.0,1011.1,79.4,7.2,254.3375,21.95625,21130,65783,0,34.1,24.7,28.4,38.3,24.7,30.6,22.8
Arima,2005-04-20,76.8,0.0,15.0,71.1,1011.3,88.3,6.9,252.48125,21.8,21101,65787,0,34.0,25.1,28.3,39.4,25.1,30.9,23.6
Arima,2005-04-21,71.0,0.0,13.9,86.6,1011.0,70.0,7.0,257.1625,22.2125,21072,65791,0,34.0,25.9,29.1,37.4,25.9,31.1,22.7
Arima,2005-04-22,77.6,0.0,17.2,105.1,1010.6,86.2,7.4,256.03125,22.0875,21045,65795,0,33.3,25.1,28.7,39.3,25.1,32.1,24.1
Arima,2005-04-23,76.0,0.0,13.9,93.1,1011.3,76.6,6.8,261.53125,22.625,21017,65800,0,34.0,26.1,29.2,40.7,26.1,32.8,24.2
Arima,2005-04-24,73.3,0.0,16.1,89.0,1011.8,56.0,7.1,258.625,22.33125,20991,65805,0,33.5,25.1,29.1,38.2,25.1,31.9,23.4
Arima,2005-04-25,72.5,0.0,13.9,82.5,1012.5,43.8,5.7,260.11875,22.45625,20964,65811,0,35.0,25.8,29.1,38.6,25.8,31.4,23.1
Arima,2005-04-26,68.5,0.0,13.9,75.5,1012.9,38.8,8.3,263.6125,22.7625,20939,65816,0,34.1,24.1,28.9,37.4,24.1,30.7,21.9
Arima,2005-04-27,67.6,0.0,16.1,71.6,1012.8,40.8,8.9,254.6625,21.96875,20914,65823,0,34.1,22.1,28.4,36.6,22.1,30.1,21.3
Arima,2005-04-28,67.0,0.0,11.4,85.9,1012.4,46.8,8.4,262.16,22.64,20890,65829,0,35.0,24.1,28.8,37.7,24.1,30.4,21.4
Arima,2005-04-29,75.1,0.0,14.9,81.9,1012.4,73.3,8.9,241.22666666666666,20.813333333333333,20866,65836,0,34.0,24.1,28.4,37.4,24.1,31.1,23.2
Arima,2005-04-30,79.8,1.9811999999999999,13.8,83.5,1013.7,75.4,8.0,258.35333333333335,22.279999999999998,20843,65843,1,32.8,24.7,27.8,38.0,24.7,30.2,23.8
Arima,2005-05-01,87.6,4.8514,17.2,98.5,1014.4,85.5,8.1,249.64,21.533333333333335,20821,65851,1,30.1,24.9,26.4,36.3,24.9,28.0,24.2
Arima,2005-05-02,80.8,0.0,9.2,88.6,1013.4,81.2,8.2,232.95333333333335,20.14,20800,65859,0,33.1,23.7,27.6,37.2,23.7,29.9,23.6
Arima,2005-05-03,76.6,0.0,17.1,81.1,1013.0,43.9,8.2,232.48,20.053333333333335,20779,65867,0,34.1,24.1,28.4,39.5,24.1,31.1,23.4
Arima,2005-05-04,77.9,0.0254,20.8,69.5,1013.5,61.6,8.1,243.49333333333334,20.973333333333336,20759,65876,1,32.8,25.1,28.1,37.5,25.1,30.4,23.5
Arima,2005-05-05,79.6,4.2926,17.2,71.1,1013.6,66.5,7.7,264.85333333333335,22.826666666666664,20739,65885,1,34.0,25.1,28.1,37.4,25.1,30.7,23.9
Arima,2005-05-06,88.6,2.032,16.1,75.7,1013.4,80.0,6.0,261.3933333333333,22.546666666666667,20721,65895,1,30.8,24.1,26.4,36.1,24.1,27.9,24.3
Arima,2005-05-07,85.0,3.0479999999999996,21.8,73.9,1012.5,75.7,6.6,264.78000000000003,22.833333333333332,20703,65905,1,32.1,24.1,27.5,38.0,24.1,30.1,24.5
Arima,2005-05-08,81.9,1.4732,13.8,74.8,1012.0,76.1,7.1,236.42000000000002,20.39333333333333,20686,65915,1,32.0,25.1,28.0,39.3,25.1,30.8,24.4
Arima,2005-05-09,80.9,3.556,15.0,82.9,1011.7,86.5,6.4,250.67999999999998,21.62,20670,65926,1,31.1,24.7,27.7,37.8,24.7,30.2,23.9
Arima,2005-05-10,78.5,0.0,15.0,81.5,1011.7,84.1,6.5,248.82666666666668,21.493333333333332,20654,65937,0,32.6,24.1,28.1,39.1,24.1,31.0,23.7
Arima,2005-05-11,74.8,0.0,16.1,94.3,1011.1,68.1,7.6,269.85333333333335,23.28666666666667,20639,65948,0,33.0,24.1,28.4,37.1,24.1,30.9,23.1
Arima,2005-05-12,84.2,6.0706,14.9,83.8,1011.0,58.1,6.9,260.8466666666667,22.573333333333334,20625,65960,1,32.1,24.1,27.6,38.8,24.1,30.6,24.5
Arima,2005-05-13,78.2,1.9811999999999999,16.2,87.2,1010.1,83.1,6.0,263.17333333333335,22.726666666666667,20612,65972,1,32.5,25.6,28.6,38.0,25.6,31.4,24.1
Arima,2005-05-14,83.7,10.795,16.1,62.2,1009.7,89.2,5.8,235.04,20.253333333333334,20600,65985,1,32.1,25.1,28.0,38.0,25.1,31.2,24.8
Arima,2005-05-15,92.1,8.407399999999999,12.7,72.0,1009.5,89.2,5.6,235.69333333333333,20.30666666666667,20588,65998,1,30.1,25.1,26.9,37.5,25.1,29.5,25.5
Arima,2005-05-16,95.0,33.9852,13.8,82.9,1010.5,87.9,5.2,245.35333333333332,21.186666666666667,20577,66011,1,29.0,24.7,25.8,35.7,24.7,26.4,24.9
Arima,2005-05-17,79.7,0.3048,12.7,79.0,1010.9,64.2,6.6,255.02666666666667,21.993333333333332,20567,66024,1,33.0,24.7,28.3,38.2,24.7,31.0,24.0
Arima,2005-05-18,77.9,0.0,13.9,74.0,1010.1,54.4,7.3,247.88000000000002,21.36,20558,66038,0,34.1,23.1,27.9,39.5,23.1,30.4,23.3
Arima,2005-05-19,86.2,11.1252,8.0,213.4,1009.4,69.0,7.7,242.47333333333333,20.98,20549,66052,1,33.1,23.4,27.1,40.7,23.4,30.1,24.4
Arima,2005-05-20,78.0,0.0,11.4,84.4,1010.4,80.0,8.5,256.38,22.146666666666665,20542,66066,0,34.0,23.9,28.8,40.7,23.9,32.6,24.2
Arima,2005-05-21,77.9,0.0,10.3,82.6,1011.1,89.9,6.1,240.19333333333333,20.746666666666666,20535,66081,0,33.0,25.1,28.5,38.2,25.1,31.6,24.0
Arima,2005-05-22,80.7,0.0,15.0,90.4,1011.1,61.0,7.9,229.01333333333332,19.8,20529,66095,0,33.3,25.1,28.7,40.6,25.1,32.7,24.8
Arima,2005-05-23,75.7,0.0,11.4,86.9,1010.2,40.5,8.7,231.94666666666666,20.02,20524,66111,0,34.0,26.1,29.5,39.6,26.1,33.7,24.4
Arima,2005-05-24,79.6,49.403,12.7,90.3,1010.7,51.5,8.8,247.66666666666666,21.36,20519,66126,1,33.0,25.1,28.8,39.3,25.1,32.9,24.7
Arima,2005-05-25,79.3,0.0,13.9,80.8,1011.7,61.7,8.3,234.42666666666668,20.220000000000002,20516,66141,0,33.0,24.9,28.7,39.3,24.9,32.6,24.6
Arima,2005-05-26,81.2,2.1336,13.9,81.5,1012.6,73.5,7.4,219.04,18.886666666666667,20513,66157,1,32.1,25.1,28.4,40.8,25.1,32.4,24.7
Arima,2005-05-27,87.5,14.858999999999998,12.7,74.9,1013.3,73.7,6.5,220.76666666666668,19.046666666666667,20511,66173,1,32.3,25.1,27.6,39.9,25.1,31.0,25.2
Arima,2005-05-28,81.8,1.9811999999999999,13.9,91.9,1012.6,42.9,5.0,215.6,18.59333333333333,20510,66189,1,33.0,24.7,28.4,39.3,24.7,32.1,24.7
Arima,2005-05-29,87.0,2.54,15.1,86.8,1012.2,87.3,8.0,203.40666666666667,17.493333333333332,20509,66205,1,29.1,25.7,27.2,34.7,25.7,29.9,24.8
Arima,2005-05-30,86.7,3.7591999999999994,9.3,101.1,1012.2,91.2,5.9,211.83333333333334,18.279999999999998,20509,66221,1,31.1,25.1,27.0,36.7,25.1,29.4,24.6
Arima,2005-05-31,83.3,13.6652,15.0,93.9,1013.0,85.4,5.2,211.66666666666666,18.266666666666666,20510,66237,1,32.1,25.7,27.9,37.9,25.7,30.7,24.7
Arima,2005-06-01,83.6,8.001,22.9,83.4,1012.9,83.4,5.3,218.23999999999998,18.78666666666667,20512,66254,1,32.5,24.4,27.6,38.8,24.4,30.0,24.3
Arima,2005-06-02,90.9,27.152599999999996,16.1,84.2,1012.3,83.6,5.9,219.28666666666666,18.933333333333334,20514,66270,1,29.3,24.1,26.0,35.7,24.1,27.3,24.4
Arima,2005-06-03,94.2,142.39239999999998,8.2,91.9,1011.5,90.8,6.0,232.57999999999998,20.073333333333334,20518,66287,1,29.1,24.1,25.6,34.7,24.1,26.3,24.6
Arima,2005-06-04,89.7,7.086600000000001,16.1,102.9,1011.2,91.7,6.6,220.19333333333333,19.0,20521,66303,1,30.0,24.1,26.4,36.3,24.1,28.3,24.6
Arima,2005-06-05,84.2,5.842,9.2,103.1,1011.6,89.6,8.4,191.48,16.54,20526,66320,1,31.1,25.7,27.9,39.3,25.7,31.3,24.9
Arima,2005-06-06,88.4,2.032,9.1,87.5,1011.7,90.0,7.8,204.72,17.7,20531,66336,1,31.0,25.1,26.9,37.8,25.1,29.1,24.8
Arima,2005-06-07,91.9,14.0462,5.8,152.0,1010.9,90.4,7.6,221.06666666666666,19.046666666666667,20537,66352,1,30.1,24.1,25.8,35.2,24.1,26.9,24.4
Arima,2005-06-08,86.8,7.7978,9.2,74.0,1011.2,86.7,7.9,219.68666666666667,18.986666666666668,20543,66369,1,31.1,23.1,26.5,39.2,23.1,28.9,24.0
Arima,2005-06-09,81.9,0.0,14.9,96.2,1012.2,71.3,8.7,230.09333333333333,19.833333333333332,20550,66385,0,32.1,23.1,27.4,38.0,23.1,30.3,23.8
