name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-18,85.9,75.2,79.7,90.6,75.2,81.6,70.5,74.4,0.048,100,41.67,16.1,101.0,1013.9,43.8,6.1,252.4,21.8,9,2026-02-18T06:24:39,2026-02-18T18:14:01,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-19,84.2,75.1,78.6,89.5,75.1,79.9,70.3,76.8,0.116,100,91.67,16.1,110.7,1013.2,55.6,5.6,226.0,19.4,9,2026-02-19T06:24:16,2026-02-19T18:14:12,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-20,84.2,75.2,78.9,88.4,75.2,80.6,70.2,75.4,0.076,100,58.33,20.7,96.3,1013.4,55.0,6.0,246.8,21.5,9,2026-02-20T06:23:53,2026-02-20T18:14:22,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-21,84.2,75.2,78.9,88.4,75.2,80.6,70.2,75.3,0.056,100,50.0,21.9,90.3,1014.3,38.8,6.2,255.0,21.9,9,2026-02-21T06:23:30,2026-02-21T18:14:32,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-22,85.9,71.7,79.1,90.5,71.7,80.8,70.2,75.1,0.004,100,4.17,18.3,97.0,1014.2,28.4,5.6,256.0,22.2,9,2026-02-22T06:23:05,2026-02-22T18:14:41,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-23,85.9,75.2,79.4,89.4,75.2,80.7,69.4,72.6,0.0,0,0.0,14.9,97.2,1013.2,39.1,4.5,278.5,24.0,9,2026-02-23T06:22:40,2026-02-23T18:14:50,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-24,85.9,73.5,78.7,88.4,73.5,79.8,67.5,69.6,0.032,100,25.0,17.2,102.2,1012.9,41.7,5.4,257.7,22.3,9,2026-02-24T06:22:14,2026-02-24T18:14:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-25,84.2,73.4,78.9,88.5,73.4,80.4,68.8,72.0,0.0,0,0.0,15.0,102.1,1013.4,26.0,6.1,267.8,23.2,9,2026-02-25T06:21:48,2026-02-25T18:15:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-26,84.2,75.2,79.3,88.4,75.2,80.9,69.9,73.6,0.096,100,66.67,19.6,93.9,1014.1,27.8,4.5,246.2,21.2,8,2026-02-26T06:21:20,2026-02-26T18:15:13,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-27,83.9,73.4,78.1,87.2,73.4,79.2,68.3,72.5,0.084,100,70.83,19.6,101.8,1013.9,22.1,4.9,251.3,21.7,9,2026-02-27T06:20:53,2026-02-27T18:15:19,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-02-28,87.6,71.9,79.2,92.3,71.9,80.7,68.4,70.5,0.032,100,29.17,16.1,114.9,1013.5,21.9,6.5,242.2,21.0,8,2026-02-28T06:20:24,2026-02-28T18:15:25,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-01,89.5,73.6,79.4,94.8,73.6,81.2,69.4,72.7,0.032,100,29.17,17.1,109.5,1013.1,25.6,6.7,280.2,24.3,10,2026-03-01T06:19:55,2026-03-01T18:15:31,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-02,86.0,73.6,78.6,90.2,73.6,79.7,69.4,74.4,0.068,100,58.33,16.1,102.1,1012.3,30.3,7.1,263.5,22.9,9,2026-03-02T06:19:26,2026-03-02T18:15:36,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-03,84.2,73.2,78.5,88.2,73.2,79.8,69.1,74.0,0.04,100,29.17,18.3,100.2,1012.1,24.1,5.7,263.1,22.8,9,2026-03-03T06:18:56,2026-03-03T18:15:41,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-04,85.9,71.8,78.8,88.3,71.8,79.6,67.4,69.6,0.072,100,58.33,18.3,98.3,1012.7,21.6,6.4,273.3,23.5,10,2026-03-04T06:18:25,2026-03-04T18:15:45,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-05,85.7,73.3,78.2,88.3,73.3,79.3,68.6,73.8,0.056,100,41.67,18.3,103.4,1012.9,30.5,6.9,267.7,23.0,9,2026-03-05T06:17:54,2026-03-05T18:15:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-06,85.7,73.2,78.9,90.1,73.2,80.4,68.5,71.1,0.096,100,62.5,18.3,100.4,1012.6,26.3,7.2,222.3,19.1,8,2026-03-06T06:17:22,2026-03-06T18:15:53,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-07,85.7,75.2,79.0,89.2,75.2,80.4,68.9,71.4,0.104,100,54.17,19.6,95.3,1012.4,22.8,7.1,243.8,21.1,9,2026-03-07T06:16:50,2026-03-07T18:15:56,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-08,84.3,73.5,78.8,86.5,73.5,79.7,67.6,69.7,0.02,100,16.67,17.2,98.2,1012.2,21.3,6.5,278.8,24.1,10,2026-03-08T06:16:18,2026-03-08T18:15:59,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-09,84.2,73.6,78.8,87.4,73.6,80.1,68.5,71.4,0.024,100,16.67,23.0,99.2,1013.8,23.4,7.0,276.1,23.7,10,2026-03-09T06:15:45,2026-03-09T18:16:02,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-10,84.1,73.6,78.1,86.5,73.6,78.7,66.8,68.9,0.0,0,0.0,20.8,97.7,1013.7,22.4,7.0,285.3,24.6,10,2026-03-10T06:15:12,2026-03-10T18:16:04,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-11,85.6,73.4,79.2,87.2,73.4,80.4,67.8,68.9,0.04,100,41.67,20.7,107.8,1013.5,21.3,7.2,244.0,21.1,8,2026-03-11T06:14:38,2026-03-11T18:16:06,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-12,86.0,76.7,80.2,89.3,76.7,81.7,67.9,66.5,0.052,100,41.67,17.1,101.2,1013.0,26.2,7.4,240.5,20.7,8,2026-03-12T06:14:05,2026-03-12T18:16:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-13,84.2,75.2,79.5,87.4,75.2,80.8,69.0,70.8,0.052,100,45.83,19.6,99.1,1013.3,28.7,7.1,256.5,22.2,9,2026-03-13T06:13:30,2026-03-13T18:16:10,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-14,86.0,74.9,79.8,89.1,74.9,81.1,68.4,69.0,0.048,100,45.83,17.1,93.2,1013.4,19.2,6.5,254.7,21.8,9,2026-03-14T06:12:56,2026-03-14T18:16:11,0.86,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-15,87.2,75.1,79.3,93.4,75.1,81.0,71.1,76.6,0.1,100,58.33,18.4,109.4,1012.4,41.9,7.0,228.8,19.9,7,2026-03-15T06:12:21,2026-03-15T18:16:12,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-16,84.0,75.0,78.3,87.2,75.0,79.2,69.7,75.6,0.152,100,54.17,20.8,103.8,1013.5,32.6,6.8,257.8,22.3,10,2026-03-16T06:11:46,2026-03-16T18:16:13,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-17,84.2,74.9,78.2,86.6,74.9,79.2,67.9,71.2,0.08,100,50.0,17.3,105.3,1013.4,25.9,7.0,264.9,22.8,9,2026-03-17T06:11:11,2026-03-17T18:16:13,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-18,82.4,73.2,76.8,85.3,73.2,77.4,67.9,74.7,0.084,100,66.67,23.9,96.1,1013.2,33.4,6.5,243.3,21.0,9,2026-03-18T06:10:36,2026-03-18T18:16:14,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-19,85.7,71.7,77.7,87.3,71.7,78.3,67.4,72.1,0.028,100,29.17,17.3,117.5,1012.3,24.8,7.4,271.2,23.4,9,2026-03-19T06:10:00,2026-03-19T18:16:14,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-20,84.3,69.7,77.2,86.6,69.7,77.9,66.2,70.6,0.004,100,4.17,18.2,104.8,1011.2,19.2,7.6,295.0,25.5,10,2026-03-20T06:09:25,2026-03-20T18:16:14,0.06,Rain,Clear conditions throughout the day with early morning rain.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-21,86.1,71.3,78.2,88.4,71.3,78.9,66.0,67.5,0.0,0,0.0,17.2,111.5,1010.7,17.8,8.2,310.7,26.8,10,2026-03-21T06:08:49,2026-03-21T18:16:14,0.09,Clear,Clear conditions throughout the day.,clear-day,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-22,89.5,69.5,78.7,91.7,69.5,79.8,67.0,69.6,0.0,0,0.0,13.8,114.3,1010.9,21.4,7.4,300.7,25.9,10,2026-03-22T06:08:13,2026-03-22T18:16:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-23,89.3,73.4,80.3,94.7,73.4,82.8,71.1,74.8,0.044,100,41.67,17.1,117.7,1010.9,22.0,7.2,261.1,22.5,8,2026-03-23T06:07:37,2026-03-23T18:16:14,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-24,84.4,76.9,79.4,89.7,76.9,81.4,72.2,79.2,0.008,100,8.33,17.2,103.6,1011.8,23.1,7.5,267.5,23.2,9,2026-03-24T06:07:01,2026-03-24T18:16:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-25,86.1,75.0,79.6,88.6,75.0,80.7,68.1,68.9,0.012,100,12.5,16.1,95.8,1011.9,20.6,7.6,276.2,23.8,10,2026-03-25T06:06:25,2026-03-25T18:16:14,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-26,85.9,75.1,79.9,107.2,75.1,82.2,68.8,69.8,0.024,100,25.0,18.3,108.9,1011.8,22.5,7.4,274.8,23.8,9,2026-03-26T06:05:50,2026-03-26T18:16:14,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TDW00011634,TTCP,TDW00000410"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-27,85.9,75.1,80.1,90.4,75.1,81.5,68.2,67.8,0.0,0,0.0,17.2,107.9,1011.2,32.2,6.2,263.8,22.8,10,2026-03-27T06:05:14,2026-03-27T18:16:13,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TTCP"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-28,85.9,75.1,80.0,89.3,75.1,81.8,69.5,71.1,0.0,0,0.0,17.2,108.1,1012.1,41.0,6.2,285.5,24.5,9,2026-03-28T06:04:38,2026-03-28T18:16:13,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TTPP,TTCP"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-29,85.9,76.9,80.5,89.3,76.9,82.2,69.9,70.9,0.008,100,8.33,16.1,106.7,1012.1,31.2,6.2,268.6,23.3,9,2026-03-29T06:04:02,2026-03-29T18:16:13,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"TTPP,TTCP"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-30,87.7,76.9,80.4,89.3,76.9,81.5,68.3,67.7,0.0,0,0.0,17.1,103.8,1012.4,26.0,6.2,268.4,23.2,9,2026-03-30T06:03:26,2026-03-30T18:16:13,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"3EBY2,TTPP,TTCP"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-03-31,92.9,73.3,80.0,98.7,73.3,81.5,69.0,70.2,0.064,100,50.0,13.8,97.1,1012.3,32.3,6.2,265.4,23.3,9,2026-03-31T06:02:51,2026-03-31T18:16:13,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TTCP"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-04-01,84.1,73.3,78.8,87.3,73.3,80.1,68.7,72.1,0.04,100,25.0,14.9,101.5,1011.6,26.1,6.2,239.5,20.7,8,2026-04-01T06:02:15,2026-04-01T18:16:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"TTPP,TTCP"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-04-02,87.7,70.2,79.1,90.2,70.2,80.4,68.2,71.3,0.024,100,25.0,17.2,102.6,1012.0,31.6,7.3,295.7,25.7,10,2026-04-02T06:01:40,2026-04-02T18:16:13,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TTCP,remote"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-04-03,87.7,75.1,80.8,91.3,75.1,82.7,69.4,69.2,0.028,100,20.83,16.1,104.3,1012.3,28.1,6.1,267.9,23.2,9,2026-04-03T06:01:05,2026-04-03T18:16:13,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"3EBY2,TTPP,TTCP"
"Tunapunas-Piarco, Trinidad, Trinidad and Tobago",2026-04-04,85.9,75.2,78.1,95.0,75.2,79.3,71.7,81.2,0.048,100,45.83,18.3,104.1,1012.7,44.7,5.7,254.3,21.9,9,2026-04-04T06:00:30,2026-04-04T18:16:13,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"3EBY2,TTPP,TTCP"
