name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-12,91.3,74.9,81.7,102.7,74.9,87.8,75.1,81.2,0,0,0,rain,0,0,21,19.1,118.6,1014.4,48.9,7.9,263.5,22.8,9,30,2025-05-12T05:46:02,2025-05-12T18:20:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-13,89.3,77,81.8,102.2,77,87,76.1,83.7,0.016,100,4.17,rain,0,0,24.2,17.2,103.4,1012.5,53.4,6.7,254.1,21.9,8,30,2025-05-13T05:45:49,2025-05-13T18:20:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-14,82.3,76.8,78.7,92,76.8,81.1,76,91.5,0.642,100,12.5,rain,0,0,23.9,13.9,103,1012.6,68.2,6.3,253.1,21.8,9,30,2025-05-14T05:45:37,2025-05-14T18:20:49,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-15,87.6,76.7,81.9,101.8,76.7,88.5,76.7,85.1,0.039,100,4.17,rain,0,0,23.9,18.3,97.4,1012.6,55.3,5.9,251.6,21.7,9,30,2025-05-15T05:45:26,2025-05-15T18:21:02,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-16,87.7,76.8,81.2,101.8,76.8,86.6,76.8,86.9,0.079,100,4.17,rain,0,0,23,16.1,102.2,1012.5,64.1,5.8,226.9,19.6,8,30,2025-05-16T05:45:16,2025-05-16T18:21:14,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-17,86,75.4,79.5,99.4,75.4,82.7,76.9,91.9,0.488,100,12.5,rain,0,0,24.4,16.1,114.5,1012.4,73.9,5.1,220.7,19,7,30,2025-05-17T05:45:07,2025-05-17T18:21:27,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-18,82,73.6,77,89.7,73.6,77.3,75.4,94.9,3.564,100,12.5,rain,0,0,26.6,13.9,111.3,1013.6,77.2,4.3,89.2,7.6,4,10,2025-05-18T05:44:58,2025-05-18T18:21:41,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-19,84.4,76.6,78.7,96.6,76.6,81.3,76.5,93,0.209,100,12.5,rain,0,0,23.5,12.8,122.3,1013.7,74.3,6,99.8,8.6,4,10,2025-05-19T05:44:51,2025-05-19T18:21:54,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-20,85.8,77.1,80.9,98.7,77.1,86.2,77.1,88.6,0.028,100,8.33,rain,0,0,25.7,15,113.6,1013.5,74.8,5.7,137.3,12,6,30,2025-05-20T05:44:44,2025-05-20T18:22:08,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-21,82.3,75.4,79,93.4,75.4,82.7,77.1,94.1,0.079,100,4.17,rain,0,0,23,11.4,112.1,1014.1,70.4,5.4,141.4,12.1,6,30,2025-05-21T05:44:37,2025-05-21T18:22:22,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-22,87.6,76.8,80.1,99.9,76.8,83.3,76.4,89,0.24,100,8.33,rain,0,0,27.7,17.2,107.4,1014.4,73.2,5.6,245.2,21.2,8,30,2025-05-22T05:44:32,2025-05-22T18:22:37,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-23,87.5,77,80.9,97.5,77,85.2,75.9,85.5,0,0,0,rain,0,0,22.4,16.1,104.5,1015.3,76.1,6.7,284.5,24.7,9,30,2025-05-23T05:44:27,2025-05-23T18:22:51,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-24,86,76.9,81.5,97.3,76.9,87,75.8,83.3,0.012,100,4.17,rain,0,0,24.4,20.8,105.7,1015.4,49.2,6.2,275.6,23.9,9,30,2025-05-24T05:44:24,2025-05-24T18:23:06,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-25,85.7,76.8,79.5,98.6,76.8,82.4,76.8,91.7,0.799,100,12.5,rain,0,0,35.8,19.7,106.4,1015.6,73.9,4.2,111.1,9.6,4,10,2025-05-25T05:44:21,2025-05-25T18:23:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-26,86.4,77,80.9,99.5,77,85.8,76.6,87.2,0.079,100,4.17,rain,0,0,21.5,19.7,101.6,1015.3,50.6,4.7,266.4,23.2,9,30,2025-05-26T05:44:18,2025-05-26T18:23:37,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-27,82.6,76.6,79.6,92.8,76.6,82.9,76.1,89.2,0.232,100,8.33,rain,0,0,21.5,15.7,104.7,1015.6,62.3,5.7,176.7,15.3,6,30,2025-05-27T05:44:17,2025-05-27T18:23:52,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-28,85.8,74.9,79.8,97,74.9,84,75.9,88.2,0.051,100,8.33,rain,0,0,21,17.2,96.3,1015.5,77.9,6.3,232.6,20.1,8,30,2025-05-28T05:44:16,2025-05-28T18:24:08,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-29,86,78.5,81.2,99.5,78.5,86.8,77.6,89.1,0.079,100,4.17,rain,0,0,23.5,16.1,104.1,1015.3,62,7,165.7,14.1,5,30,2025-05-29T05:44:16,2025-05-29T18:24:24,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-30,86,72.9,80.4,99,72.9,84.6,76.7,88.9,0.354,100,8.33,rain,0,0,22.8,17.6,92.8,1015.5,76.4,7.3,228.6,19.8,8,30,2025-05-30T05:44:17,2025-05-30T18:24:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-05-31,86.2,72.9,80.4,98.7,72.9,84.5,76.3,88,0.98,100,8.33,rain,0,0,23,18.3,112,1016,70.1,4.9,250.8,21.6,9,30,2025-05-31T05:44:18,2025-05-31T18:24:56,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-01,84.3,77.3,81,97.7,77.3,87.4,77.6,89.3,0.087,100,8.33,rain,0,0,27.5,18.3,105.9,1016.5,78.4,3.5,214.3,18.6,7,30,2025-06-01T05:44:20,2025-06-01T18:25:12,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-02,87.5,78.5,82.1,99.6,78.5,87.9,75.9,82,0.512,100,4.17,rain,0,0,23.9,17.2,98.8,1016.5,64.9,4.2,261.2,22.5,9,10,2025-06-02T05:44:23,2025-06-02T18:25:28,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-03,87.6,76.7,80.9,97.7,76.7,85.4,75.5,84.4,0.02,100,8.33,rain,0,0,21.5,15,107.2,1014.9,57.4,5.1,279.8,24.1,9,10,2025-06-03T05:44:27,2025-06-03T18:25:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-04,86.2,75,80.2,96.4,75,83.8,74.7,83.7,0.161,100,4.17,rain,0,0,20.4,17.2,91.7,1014.9,53.6,7.2,278,24.1,9,10,2025-06-04T05:44:31,2025-06-04T18:26:01,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-05,86.2,75.2,79.7,97.4,75.2,83.2,75.3,86.8,0.091,100,12.5,rain,0,0,19.9,16.1,105.4,1014.5,60.8,7.1,217.1,18.6,9,30,2025-06-05T05:44:36,2025-06-05T18:26:17,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-06,84.2,76.8,79.7,95.9,76.8,83.5,76,89.1,1.567,100,8.33,rain,0,0,21.9,18.3,101.9,1014.6,75.3,6.5,172.9,14.9,7,30,2025-06-06T05:44:41,2025-06-06T18:26:33,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-07,86.1,77.2,80.5,99.2,77.2,85.3,77.2,90.1,0.201,100,8.33,rain,0,0,31.1,13.9,107.5,1014.4,70.7,5.9,242.2,20.9,9,30,2025-06-07T05:44:48,2025-06-07T18:26:49,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-08,86.1,76.8,80.9,99.2,76.8,85.8,76.2,85.9,0.004,100,4.17,rain,0,0,22.8,20.8,100.4,1014.3,53.3,4.5,257.1,22,8,30,2025-06-08T05:44:54,2025-06-08T18:27:05,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-09,87.8,77,80.8,99.5,77,84.7,75.7,85.1,0.055,100,8.33,rain,0,0,26.4,18.3,97.2,1014.3,69.2,4.9,259.7,22.6,9,30,2025-06-09T05:45:02,2025-06-09T18:27:21,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-10,80.4,75,77.1,87.5,75,77.4,75.8,95.8,1.22,100,12.5,rain,0,0,27.1,18.3,110.4,1014.6,72.2,5.5,129.9,11.4,6,30,2025-06-10T05:45:10,2025-06-10T18:27:37,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-11,82.2,75.1,77.5,91.9,75.1,79,76.2,95.9,0.276,100,8.33,rain,0,0,23.3,16.9,117.4,1014.7,74.3,5.2,99.2,8.5,4,30,2025-06-11T05:45:18,2025-06-11T18:27:53,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-12,80.7,75,77.3,88.4,75,77.9,75.6,94.6,5.626,100,12.5,rain,0,0,25.3,17.6,101.9,1014.8,80.3,6,121.4,10.6,5,10,2025-06-12T05:45:27,2025-06-12T18:28:08,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634,remote"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-13,85.8,76.8,80.7,96.7,76.8,85.5,76.1,86.4,0.398,100,4.17,rain,0,0,26.4,23,106,1014.6,72.5,5.1,93.3,8,4,10,2025-06-13T05:45:37,2025-06-13T18:28:24,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-14,85.8,76.8,80.2,96,76.8,84,75.4,85.6,0.039,100,4.17,rain,0,0,25.7,18.3,102.4,1016.1,62.5,5.5,269.4,23.3,9,10,2025-06-14T05:45:47,2025-06-14T18:28:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-15,87.6,75.2,80.7,97.7,75.2,85.2,75.6,85.2,0.039,100,4.17,rain,0,0,22.8,16.1,104.5,1016.5,35,6.8,275.5,23.7,9,30,2025-06-15T05:45:58,2025-06-15T18:28:54,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-16,87.6,77.2,81.3,99.9,77.2,86.3,76,84.3,0.012,100,8.33,rain,0,0,19.7,17.2,109.4,1015.3,42.4,6.9,248,21.4,9,30,2025-06-16T05:46:09,2025-06-16T18:29:08,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-17,86,76.9,80.8,99.1,76.9,86.4,77.1,88.8,0.043,100,8.33,rain,0,0,19.9,19.8,110.1,1015.1,71.6,6.9,260.4,22.5,8,30,2025-06-17T05:46:20,2025-06-17T18:29:23,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-18,85.9,75.4,79.9,99,75.4,83.7,76.9,90.9,0.61,100,12.5,rain,0,0,22.6,15,124.6,1015.3,76.3,6.9,250.3,21.5,8,30,2025-06-18T05:46:32,2025-06-18T18:29:37,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-19,84.1,77,80.3,95.7,77,84.8,77.3,90.8,0.402,100,12.5,rain,0,0,28.2,15,109.6,1015.7,69.4,6.2,182.1,15.9,7,30,2025-06-19T05:46:44,2025-06-19T18:29:50,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-20,84.4,75.4,79.8,95.6,75.4,83.9,76.6,90.3,0.512,100,8.33,rain,0,0,26.8,19.7,105.2,1014.8,63,5.5,187.8,16.2,6,30,2025-06-20T05:46:57,2025-06-20T18:30:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
"Point Fortin, Trinidad, Trinidad And Tobago",2025-06-21,86,75.3,80.4,97.1,75.3,85.5,76.4,87.9,0.894,100,8.33,rain,0,0,25.9,17.2,112.2,1014.6,70.3,7,147.4,12.9,6,10,2025-06-21T05:47:10,2025-06-21T18:30:17,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78970011634,3EBY2,TTPP,TDW00011634"
